id,name,address,status,zip,phone,fax,lat,lon,stars,seoname
66160,Carlton Hotel Nahariya,Gaaton blvd. 23,2,22101,+11 972 4 900 5555,+11 972 4 9823 771,33.00640106,35.0951004,4,carlton-hotel-nahariya-66160
66748,Isrotel Dead Sea,Ein Bokek; Doar Na; Yam Hamelah,1,86980,+972 86689666,+972 86520301,31.19300079,35.3614006,5,isrotel-dead-sea-66748
67905,Alcazar,6 ALMUTANABI STREET WADI EL JOZ JERUSALEM,2,,972-2-6281111,972-2-6260304,31.7901001,35.23730087,3,alcazar-67905
70884,Rimonin Marina Club,NORTH BEACH P.B.D. 4277 EILAT ISRAEL,2,,972-8-6334191,972-8-6334206,29.55340004,34.96379852,3,rimonin-marina-club-70884
71627,Leonardo City Tower,DIAMOND EXCHANGE DISTRICT 14 ZISMAN STREET RAMAT-GAN   TEL-AVIV,1,52136,972-3-7544444,972-3-7544445,32.08430099,34.79970169,4,leonardo-city-tower-71627
72984,Park Plaza Orchid,HAYARKON ST. 79,1,,97235197111,97235174719,32.07740021,34.76699829,4,park-plaza-orchid-72984
76164,De La Mer,2 Nes Tziona Street Tel Aviv 63904,1,,+972 3 510 0011,+972 3 516 7575,32.07490158,34.76660156,3,de-la-mer-76164
76165,Isrotel Agamim,"Kampan Street, North Beach",1,88000,+972 8 630 0300,+972 8 630 0301,29.55620003,34.9632988,4,isrotel-agamim-76165
76166,Be Hotel Eilat [ex. Club],3 Hativat Hanegev St.,1,88000,+972 8 638 2333,+972 8 638 2301,29.55760002,34.95449829,3,be-club-ex-siesta-76166
76167,Herods Palace Hotels & Spa Eilat a Premium collection by Fattal Hotels,"Derech Hayam 6, Eilat,",1,88103,+972 8 638 0000,,29.54910088,34.96699905,5,herods-palace-76167
90645,Ohalo Manor,"KIBBUTZ KINNERET, JORDAN VALLEY ",1,15118,46675526,46675527,32.7159996,35.57249832,3,ohalo-manor-90645
91523,Gordon Bauhause Boutique Hotel & Lounge,I.L GORDON 2,1,63458,97235206100,97235206101,32.08259964,34.76890182,0,gordon-bauhause-boutique-hotel-lounge-91523
91883,Ruth Daniel Residence,47 Jerusalem Blvd Jaffa,1,68112,00972 3526 4500,35188896,32.05070114,34.75979996,3,ruth-daniel-residence-91883
92296,Ophir,DIZENGOFF 43,1,64282,97235257350,97235257293,32.0746994,34.77600098,3,ophir-92296
92391,West Hotel,HERZEL ROSENBLUM 12,1,69379,37706666,37706667,32.13869858,34.79199982,5,west-hotel-92391
96321,Legacy Hotel Jerusalem,NABLUS 29,2,97100,26270800,26270811,31.78619957,35.22859955,4,legacy-hotel-jerusalem-96321
98259,Mamilla,11 King Solomon Street Jerusalem 94182,1,,+972 2 548 2222,+972 2 548 2220,31.77799988,35.22299957,5,mamilla-98259
98261,Blue Bay,37 Hamelachim Street Netanya 42228,1,,+972 9 860 0100,+972 9 833 7475,32.35089874,34.85570145,3,blue-bay-98261
98262,THE SEASONS ON THE SEA,1 Nice Boulevard Netanya 42269,1,,+972 9 860 1555,+972 9 862 3022,32.33560181,34.85200119,5,the-seasons-on-the-sea-98262
98366,Seven Arches,"Mount Of Olives, Po Box 19585 Jerusalem ",1,,+972 2 626 7777,+972 2 627 1319,31.77589989,35.24340057,4,seven-arches-98366
105273,Leonardo Plaza Haifa,"10 David Elazar Street, Haifa",1,35081,97248508888,97248500444,32.80580139,34.95569992,4,leonardo-105273
110476,Daniel Dead Sea,"EIN BOKEK, DEAD SEA",1,86930,+972 8-6689999,+972 8-6335045,31.1942997,35.36100006,5,daniel-dead-sea-110476
111138,Dan Accadia Herzliya Hotel,122 Ramot Yam St. Herzliya Beach,1,46851,972-9-9597070,972-9-9597090,32.16699982,34.79990005,4,dan-accadia-111138
114877,Shizen Spa Resort  (Daniel Shizen),"60 RAMOT YAM STREET, HERZLIYA, ISRAEL",1,,972-9-9528282,972-9-9528288,32.17150116,34.80099869,5,shizen-spa-resort-114877
114878,Golden Crown,"MT. OF THE PRECIPICE 2015, NAZARETH 16000, ISRAEL",1,,972-4-6508000,972-4-6016007,32.68259811,35.29150009,4,golden-crown-114878
117240,Leonardo Hotel Tiberias,175 GDUD BARAK RD,1,14103,-6699832,-6699833,32.79169846,35.54190063,4,leonardo-hotel-tiberias-117240
117256,Neptune Eilat (ex. Rimonim),"NORTH BEACH, 88102 EILAT, ISRAEL",1,,+972 8-636-9366,+972 8-633-4389,29.55050087,34.95709991,5,rimonim-117256
120494,Ramon Hotel,"Nakhal Meishar St 8, Mitzpe Ramon, Israel",1,80600,+972 8-658-8884,86586777,30.6067009,34.80149841,0,ramon-hotel-120494
120495,Tulip Inn Dead Sea,Dead sea,1,.,0097235110005/6,,,,0,tulip-inn-dead-sea-120495
120496,Hashimi Hotel,Souq khan el zeit street no 73 old city,1,,+972545474189,,31.78170013,35.22100067,2,hashimi-hotel-120496
120498,Tulip Inn Jerusalem Golden Walls,"Sultan Suleiman Street 97200, Jerusalem",1,97200,+(972 2) 6272416,,31.78310013,35.23220062,3,tulip-inn-jerusalem-golden-walls-120498
120499,Liber - Seashore Suites,"Israel, 63301, Tel-Aviv, Allenby str, 6",1,,-5101341,97235102329,32.07379913,34.76549911,3,liber-seashore-suites-120499
128602,Villa Galilee,Hagdud Hashlishi 106 P.O.B 2104,1,13100,972 2 669 9563,972 2 6999922,32.97470093,35.50630188,4,villa-galilee-128602
129442,Little House in Rehavia Hotel,"20 , Eben Ezra Street",1,92424,972  25633344,+972 (0)2 563 3377,31.77490044,35.2140007,2,little-house-in-rehavia-hotel-129442
132737,Dizengoff Suites Hotel,Gordon 39,1,63461,972 3 5234363,97235273524,32.08179855,34.77360153,2,dizengoff-suites-hotel-132737
133561,Arlozorov Suites Hotel,"Arlozorov, 23",1,62488,972 35 22 10 64,972-3-5221561,32.0868988,34.77510071,2,arlozorov-suites-hotel-133561
133858,Hotel Montefiore,36 Montefiore Street,1,65201,972-3-5646100,972-3-5646100,32.06560135,34.77339935,4,hotel-montefiore-133858
134591,Palacio Domain Luxurious Boutique Hotel,"Rehov Yod Bet 90, Rehov Yod Alef 67, Kir",1,13211,,,32.96640015,35.49240112,4,palacio-domain-luxurious-boutique-hotel-134591
134615,Berger Hotel,Neiberg 27,1,14100,972-46-715151,972-46-791514,32.79660034,35.53139877,3,berger-hotel-134615
135185,Vila Bakfar,Kfar Yhezkel,1,18925,,,32.56809998,35.36249924,5,vila-bakfar-135185
135371,Villa Carmel Boutique Hotel,1st Heinrich Heine St Off 30 Moriah Blvd,1,31999,-1046004.125,-8374811,32.79940033,34.98389816,5,villa-carmel-boutique-hotel-135371
135734,Pastoral Hotel - Kfar Blum,Kfar Blum Upper Galilee,1,12150,972-4-6836611,972-4-6836600,33.17459869,35.60929871,4,pastoral-hotel-kfar-blum-135734
136847,Beit Ben Yehuda,28 Ein Gedi Street,1,91999,1.94E+11,,31.75250053,35.22370148,2,beit-ben-yehuda-136847
139080,Amirey Hagalil Boutique Hotel,Near Amirim Village,1,20115,972 4 698 98 15,04-6989716,32.93759918,35.43830109,3,amirey-hagalil-boutique-hotel-139080
139429,Belfer's Dead Sea cabins- Apartments,Neot Hakikar,1,86905,,,30.93390083,35.37680054,3,belfers-dead-sea-cabins-apartments-139429
140280,Haroa Farm,Kibutz Sde Boker 125,1,84993,,,30.90390015,34.83959961,3,haroa-farm-140280
140751,Ateret Suites,16 Gedera Street,1,63825,972 54 4246104,,32.06959915,34.76929855,2,ateret-suites-140751
141213,Little House In The Colony,"4a Lloyd George Street,",1,93110,+972 (0)2 566 2424,+972 (0)2 566 2226,31.76490021,35.22240067,0,little-house-in-the-colony-141213
141406,Villa 1000,Bareket 43,1,89100,,,31.26609993,35.22650146,2,villa-1000-141406
141430,Port Inn,34 Jaffa Yafo Road,1,31999,00972 485 24401,,32.81930161,34.99760056,1,port-inn-141430
141433,Azzahra Hotel,13 Azzahra Street,1,91999,1.94E+11,972-2-6283960,31.78580093,35.20069885,3,azzahra-hotel-141433
141462,Negev Camel Ranch,Mamshit Ranch,1,86100,,,31.03120041,35.07649994,1,negev-camel-ranch-141462
141542,Villa Vilina Oasis in Neve Tzedek,67 Shabazi Street,1,61999,972-54-561-1340,972-3-5179503,32.06430054,34.76869965,3,villa-vilina-oasis-in-neve-tzedek-141542
141567,Sea Side Hotel,Trumpeldor 20,1,49250,972 3 6200513,97235283293,32.07540131,34.7682991,2,sea-side-hotel-141567
141942,Sweet TLV Apartments,Daniel 21,1,61999,052-833-3955,972-1533-6184718,32.06819916,34.76520157,3,sweet-tlv-apartments-141942
142226,O-live Briza Bakfar,Gamla 13 Street,1,12948,972 4 9531153,97249531152,32.85160065,35.66559982,3,o-live-briza-bakfar-142226
142267,O-live Villa Vitrage,"Vila Vitrage, Moshav",1,12255,972 4 9531153,,33.21459961,35.60699844,0,o-live-villa-vitrage-142267
142478,Al-Mutran Guest House,Al-mutran Square Old City,1,16100,,,32.70510101,35.2989006,3,al-mutran-guest-house-142478
142979,Between Water and Sky,Neot Golan,1,12940,,,32.78630066,35.69309998,4,between-water-and-sky-142979
142992,Arava Hostel,Almoguim 106/1,1,,,,29.55960083,34.95500183,1,arava-hostel-142992
143189,House 57,Midbar Sinai 57,1,91999,,,31.80179977,35.23139954,0,house-57-143189
143658,Ramada Hotel and Suites Netanya,41 Ben Ami St,1,42205,98867777,98867772,32.3146019,34.84600067,4,ramada-hotel-and-suites-netanya-143658
143874,Kibbutz Inbar Country Lodging,Kibbutz Inbar,1,20107,+972 46987302,,32.90909958,35.42739868,0,kibbutz-inbar-country-lodging-143874
144423,Be Center,HaTmarim Avenue 9,1,88000,08-6301111,972-8-6301122,29.56089973,34.95100021,3,be-center-144423
144426,Loui Hotel Apartments,35 Halutz,1,31999,972 97254 3198531,972 774 320149,32.81069946,34.99909973,0,loui-hotel-apartments-144426
144693,Kfar Hanokdim,Arad,1,89100,,,31.3064003,35.29190063,0,kfar-hanokdim-144693
144975,Tamar Residence,70  Bethlehem Road,1,93504,,,31.75860023,35.2215004,3,tamar-residence-144975
145048,Rothschild Mansion,Ha Galil St No 41,1,31999,,,32.79330063,35.01470184,0,rothschild-mansion-145048
148656,Beresheet,Derech Beresheet 1,1,80600,+972 08 6387726,+972 03 7604623,30.60980034,34.80670166,5,beresheet-148656
149417,Days Hotel Tiberias (ex. Arcadia Hotel),"Ussishkin st. 16, Tiberias",1,14229,97246711400,97246731093,32.79460144,35.5279007,0,arcadia-hotel-149417
152219,C HOTEL NEVE ILAN,"D.N. Judian Mountains, P.O. 40233, Neve Ilan",1,90850,972-3-9190669,972-57-9556890,31.80809975,35.07600021,4,c-hotel-neve-ilan-152219
154293,Palatin Hotel Jerusalem,4 AGRIPAS STREET | Jerusalem | Israel,2,,972-2-6231141,972-2-6259323,31.78280067,35.21699905,3,palatin-hotel-jerusalem-154293
154442,Ritz Hotel Jerusalem,Ibn Khaldoun 8 Street,1,19186,972-2-6269900,972-2-6269910,31.78689957,35.23199844,3,ritz-hotel-jerusalem-154442
155015,U Coral Beach Club Eilat,"ALMOG BEACH 282, EILAT",1,,97286350000,97239181902,29.51399994,34.92359924,0,u-coral-beach-club-eilat-155015
155314,Leonardo Inn Hotel Dead Sea,"EIN BOKEK, DEAD SEA, DEAD SEA, 86930",1,,972-8-6684666,972-8-6684668,31.20009995,35.36109924,3,leonardo-inn-hotel-dead-sea-155314
155656,Leonardo Boutique Rehovot,2 Oppenheimer Street,1,76701,-9183072,-9183092,31.91020012,34.80530167,0,leonardo-boutique-rehovot-155656
156066,Market Hotel (ex. Theodor Hotel),"63 HERZEL, HAIFA, IL",1,,732762260,732796796,32.80759811,35.00109863,3,theodor-hotel-156066
156429,Margoa Arad Hotel,"MO'AV ST, PO BOX 20, 80750 ARAD, ISRAEL",1,,972-8-9951222,972-8-9957778,31.26059914,35.23320007,3,margoa-arad-hotel-156429
156617,Maxim Tel Aviv,"86 HAYARKON STR, TEL-AVIV, ISRAEL",1,,03-5173721,972-35-173726,32.07749939,34.76739883,3,maxim-tel-aviv-156617
161233,Royal T Suites,Eliezer Pery 13 Str,1,61999,,,32.08539963,34.76959991,2,royal-t-suites-161233
161612,Yakir Ein Hod,On The Hill 40,1,30890,,,32.70220184,34.98239899,3,yakir-ein-hod-161612
161617,Sun Aviv,9a Montifiori Street,1,61999,972-3-5174847,972-3-5161147,32.06480026,34.77000046,3,sun-aviv-161617
161655,Brown TLV Urban Hotel,25 Kalisher Street,1,61999,97237170214,97237170240,32.06529999,34.76990128,3,brown-tlv-urban-hotel-161655
161662,Ohn-Bar Guesthouse,Mitzpe Kineret 10,1,20115,,,32.94079971,35.44200134,3,ohn-bar-guesthouse-161662
161737,Shkedi's CampLodge - Hostel,Neot Ha Kikar 1,1,86905,,,30.93499947,35.37850189,1,shkedis-camplodge-hostel-161737
161885,Vered Hagalil Guest Farm,120 Dunam,1,12000,,,32.90420151,35.5503006,3,vered-hagalil-guest-farm-161885
162151,Eilon Travelers' Hotel,Eilon Kibbutz,1,22845,97249958566,97249958416,33.06650162,35.21789932,2,eilon-travelers-hotel-162151
162288,Gesher Haziv Travel Hotel,Kibbutz Gesher Haziv,1,22815,97249958416,97249958566,33.03900146,35.11130142,2,kibbutz-gesher-haziv-travelers-hotel-162288
162337,Rich Luxury Suites,Eilot Street Near 126,1,88000,508444744,972-8-6326827,29.55050087,34.94879913,3,rich-luxury-suites-162337
162617,Mul Edom Dead Sea Apartments,Moshav Ein Tamar,1,86902,,,30.94260025,35.36800003,3,mul-edom-dead-sea-apartments-162617
162889,Old Jaffa Apartments,30 Olei Tzion St.,1,68131,,,32.05179977,34.7582016,3,old-jaffa-apartments-162889
163358,Ga'aton Motel,Sderot HaGa'aton 50,1,18924,,,33.00730133,35.0904007,2,gaaton-motel-163358
163401,The Rothschild 71,Rothschild Boulevard 71,1,65786,0097 236 290555,97236290444,32.06579971,34.77700043,4,the-rothschild-71-163401
165839,Ein Bokek,M.p.dead sea,1,86930,97286591666,,31.20190048,35.36059952,0,ein-bokek-165839
165842,Biankini in Siesta,dead sea North,1,,29400266,,31.77039909,35.49850082,3,biankini-in-siesta-165842
173416,Havaya Plaza Nazareth Illit,2 Hermon Street,1,17502,972 6 60-28-20-0,,32.70899963,35.3132019,2,havaya-plaza-nazareth-illit-173416
173937,Ein Gev Holiday Resort,KIBBUTZ EIN GEV,1,14940,97235608810,97035607710,32.78590012,35.63740158,3,ein-gev-holiday-resort-173937
173939,Kibbutz Eilot Country Lodging,KIBBUTZ EILOT,1,88805,97235608810,97235607710,29.5802002,34.96229935,1,kibbutz-eilot-country-lodging-173939
175854,A Little House in Bakah Hotel,1 Yehuda Street,2,,972 2 6737944,97226737955,31.75639915,35.2215004,3,a-little-house-in-bakah-hotel-175854
181623,Hacienda ForestView,"1 Eshkolot, Yafeh Nof",1,24952,-9578032,-6000147,33.00799942,35.27830124,4,c-hacienda-in-the-forestview-181623
185165,Residence Beach,16 Gad Machness,1,,97298301110,97298643106,32.32839966,34.84939957,3,residence-beach-185165
185167,Rivoli,3 sallah a din street,1,.,9722684871,35298335,31.78380013,35.23289871,0,rivoli-185167
185168,Island Suites Hotel,10  Ben Ami Av. Netanya Netanya,1,42200,+ 972 077  2 66 66 66,972-77-2666777,32.31169891,34.84560013,4,island-suites-hotel-185168
185170,Q HOTEL,"3 shulamit street, poleg beach",1,.,97297737705,97737706,32.27030182,34.83760071,2,q-hotel-185170
194202,Astral Maris Hotel,"DURBAN St. 6, EILAT",1,80166,972 8 6367444,97286388889,29.55419922,34.96319962,4,astral-maris-hotel-194202
195445,Orchid Okeanos Suites Herzliya,Ramat Yam 50,1,46851,09-9616222,972-3-5104689,32.17290115,34.80160141,0,orchid-okeanos-suites-herzliya-195445
195478,ApartHotel Okeanos on the Beach,"10 Hashunit St, Herzlya",1,46555,09-971-9777,,32.15879822,34.79589844,4,okeanos-bamarina-exclusive-suites-hotel-195478
195910,Dizengoff Sea Residence,138 Dizengoff Street,1,63461,011 972 352-72586,9.73E+11,32.08229828,34.77389908,2,dizengoff-sea-residence-195910
196272,Peer Guest House,36 Kehilat Eden Street and,1,61999,97236238500,972-3-6238501,32.07020187,34.76750183,3,peer-guest-house-196272
196707,Kibbutz Afik Country Lodging,Afik,1,12938,97235608810,97235607710,32.77939987,35.70299911,2,kibbutz-afik-country-lodging-196707
196734,Kibbutz Ashdot Yaacov Ichud Country Lodging,Ashdot Yaacov Ichud,1,15155,97235608810,97235607710,32.66320038,35.58100128,2,kibbutz-ashdot-yaacov-ichud-country-lodging-196734
196797,Kibbutz Mashabei Sade Country Lodging,Mashabei Sade,1,13110,97235608810,97235607710,31.00139999,34.78889847,2,kibbutz-mashabei-sade-country-lodging-196797
196799,El Mul Golan,Shaar Hagolan,1,15145,04-6677544,46677545,32.68669891,35.60430145,2,el-mul-golan-196799
197323,Ness Ziona,10 Ness Ziona Street,1,61999,,,32.07429886,34.7677002,2,ness-ziona-197323
201191,Aon Design Resort,Ha'On Village,1,15170,46656555,,32.72449875,35.61940002,3,aon-design-resort-201191
202636,The Reef Eilat Hotel by Herbert Samuel (formerly Orchid Reef Hotel),"Almog Beach, POB 651, Eilat",1,88105,972 8 636 44 44,972-8-6364488,29.51399994,34.92589951,3,orchid-reef-hotel-202636
205608,Arbel Suites Hotel,Hulda St 11,1,61999,00972 3 5225450,97235272460,32.08599854,34.77610016,3,arbel-suites-hotel-205608
207485,Jerusalem Inn,7 Horkanos street,1,94235,97224454546,972 2 6251297,31.78249931,35.22090149,3,jerusalem-inn-207485
207644,Yehelim Boutique Hotel,72 Moav,1,89100,,,31.26110077,35.22600174,3,yehelim-boutique-hotel-207644
208636,Beit Maimon,Zahal 4,1,30900,,,32.5719986,34.94340134,3,beit-maimon-208636
209037,Shirat Hayam - Boutique Hotel,"Yigal Alon promenade, 1st Hayarden St.",1,14201,9724-6721122,9724-6720001,32.78730011,35.54290009,3,shirat-hayam-boutique-hotel-209037
209057,Diaghilev LOFT live art hotel,56 Mazeh St,1,65789,97235453131,97237621120,32.06549835,34.77930069,4,the-diaghilev-hotel-209057
210062,The Eldan Hotel,King David 24,1,,9.72E+11,9.72E+11,31.77519989,35.22159958,3,the-eldan-hotel-210062
210273,Jean Jaures Urban Residence,3 Adam Hacohen St,1,64585,,,32.08430099,34.77679825,0,jean-jaures-urban-residence-210273
210905,Bayit Bagalil Boutique & Spa Hotel,"P.O. Box 33, BIRIA FORREST, ROSH PINA",1,10300,-6807232,97246802816,32.98830032,35.5379982,5,bayit-bagalil-210905
213496,TRYP Bat Sheva Jerusalem by Wyndham,42 King George St. 94262 Jerusalem,1,,2 6232121,,31.77809906,35.21590042,0,tryp-bat-sheva-jerusalem-by-wyndham-213496
215256,Isrotel Riviera Club,North Beach 2,1,88000,+972 86 303666,+972 86 333939,29.5522995,34.96350098,3,isrotel-riviera-club-215256
216902,Akkotel,1 SALAHUDDIN ST. P.O.BOX 1153,1,24112,972-4-9877100,972-4-9810626,32.92200089,35.07289886,0,akkotel-216902
217023,Neve Shalom,D.N. SHIMSHON - NEVE SHALOM,1,99761,97229917412,97229993030,31.8178997,34.97840118,3,neve-shalom-217023
222325,Jasmin Zimmer,Rosh Pina,1,,45555555,,32.96450043,35.53639984,4,jasmin-zimmer-222325
234749,Karei Deshe Youth Hostel,"DOAR-NA, KORAZIM, GALILEE, ISRAEL",1,12365,,04-6724818,32.79589844,35.53099823,0,karei-deshe-youth-hostel-234749
234750,HAIFA YOUTH HOSTEL,"18 ZVIA  YITZCHAK ST., KFAR ZAMIR HAIFA",1,,04-853-1944,04-853-2516,3.717550039,-76.4197998,0,haifa-youth-hostel-234750
235191,Holiday Raanana,2 Akiva,1,43220,,,32.17959976,34.88029861,3,holiday-raanana-235191
235324,Boker Valley Vineyards Farm,Road 40 Tlallim-sde Boker,1,85515,,,30.87529945,34.7867012,3,boker-valley-vineyards-farm-235324
235375,Casa De Maria,3001/27,1,16100,,,32.69240189,35.2981987,3,casa-de-maria-235375
235519,Estate Spa,Moshe Yatom st. 38,1,76392,,,31.89080048,34.78850174,4,estate-spa-235519
236489,Waldorf Astoria Jerusalem,"26-28 AGRON STREET , JERUSALEM, 9419008, ISRAEL",1,94140,972-2-6249539,97225423330,31.77750015,35.22219849,5,waldorf-astoria-jerusalem-236489
236491,HaGoshrim Hotel & Nature,"Kibbutz Hagoshrim 12225, HaGoshrim",1,12225,972-4-6816000,972-4-6816002,33.2201709,35.6186695,4,hagoshrim-236491
236492,Bat Yam Howard Johnson Sun Hotel,136 Ben Gurian Road Blvd,1,,00972 3 5532553,,31.99559975,34.76710129,,bat-yam-howard-johnson-sun-hotel-236492
236494,Ein Kerem,Hadassah Hospital,1,,00972 2 5608555,,31.79739952,35.24219894,4,ein-kerem-236494
237270,Grand Vista,"YUVAL, KFAR YUVAL 31",1,12215,9.73E+11,9.73E+11,33.2466011,35.5970993,5,grand-vista-237270
237342,Zihronot Me'africa,Had Ness,1,,,,32.92750168,35.64139938,5,zihronot-meafrica-237342
237351,Ahuza Barosh,rosh pina,1,,,,32.96440125,35.53649902,5,ahuza-barosh-237351
237471,Zion,"DOROT RISHONIM 10, JERUSALEM, IL",1,,972 2-623-2367,972-2-625 7585,31.78170013,35.2179985,2,zion-237471
237472,St. George Landmark,"AMR IBN AL A'AS, JERUSALEM 91544, ISRAEL",1,,972-2-6277232,972-2-6277233,31.7682991,35.21369934,5,st-george-landmark-237472
237488,Townhouse Tel Aviv,"32 YAVNE STREET, TEL AVIV, IL",1,,9.72E+11,9.72E+11,32.06420135,34.77360153,3,townhouse-tel-aviv-237488
238016,InterContinental BETHLEHEM (JACIR PALACE),"JERUSALEM-HEBRON ROAD,P.O. BOX 1167",1,0,970 0 22766777,,31.71159935,35.19919968,5,intercontinental-bethlehem-jacir-palace-238016
238030,Hotel Indigo,"Aholiav Street No. 5,Ramat Gan",1,0,972 3 9300033,9.73E+11,32.08750153,34.80279922,5,hotel-indigo-238030
238736,Ararat Hotel,153 BEIT SAHOUR ROAD BETHLEHEM  Palestinian Territories,1,,97236200208,97236200215,31.7052002,35.20859909,0,ararat-hotel-238736
238759,Jacob hotel (former Prima Too),"Ohel Ya'akov St 2, Tverya, Israel",1,1410502,+972 4-660-8880,04-8559939,32.7942009,35.53170013,3,prima-too-238759
238761,Leonardo Plaza Dead Sea,"Ein Bokek, 277, DEAD SEA",1,86910,972-8-9553355,97239181902,31.16740036,35.36610031,4,leonardo-plaza-dead-sea-238761
238763,Gardenia,,1,,972-732-115200,972-732115299,32.69960022,35.30350113,0,gardenia-238763
238765,Hotel Yehuda,"Haim Kulitz Rd. 1, Givat Massuah",1,91090,97226322777,97226322702,31.75060081,35.17380142,4,hotel-yehuda-238765
238766,Astral Village,"KAMEN 4, EILAT",1,80166,011 972 86366888,97286388889,29.55450058,34.96319962,3,astral-village-238766
238769,ASTRAL NIRVANA CLUB,Shfifon Street 9,1,,972 08 636 88 88,97286388889,29.5564003,34.95470047,4,astral-nirvana-club-238769
238770,ASTRAL NIRVANA SUITES,Shifon Street 9,1,,972-9-9560028,972-9-9569762,29.55610085,34.95439911,4,astral-nirvana-suites-238770
239291,Galilee Bedouin Camplodge,Hilf-tabash,1,30925,,,32.7492981,35.17060089,2,galilee-bedouin-camplodge-239291
239488,Desert Ashram - Hostel,Shitim,1,,,,30.17550087,35.01470184,2,desert-ashram-hostel-239488
239831,THE EFENDI HOTEL,LOUIS IX Street,1,24122,9.73E+11,,32.92229843,35.06800079,0,the-efendi-hotel-239831
241055,Pegasus (ex. La Playa Plus),"3 Kaman Street North Beach Eilat, Eilat",1,88270,972-8-6382333,972-8-6382301,29.55120087,34.96519852,3,la-playa-plus-241055
241215,InterContinental JERICHO,JERICHO-JERUSALEM ROAD,1,0,970 2 2311200,,31.83270073,35.44860077,0,intercontinental-jericho-241215
241364,Spa Gross,Beit Hilele,1,,544543036,,33.20880127,35.60649872,4,spa-gross-241364
241398,Vegas Touch,safsufa,1,,544543036,,33.01309967,35.44020081,4,vegas-touch-241398
241399,Jacuzzi Cabins in the Village,dishon,1,,054-4543036,,33.08229828,35.51760101,3,jacuzzi-cabins-in-the-village-241399
241437,Ahuzat Hameiri,Rosh Pina,1,,544543036,,33.04990005,35.58860016,5,ahuzat-hameiri-241437
